DateTime,AddedIPs,RemovedIPs
1447124568,415,332
1447206896,698,652
1447362634,391,425
1447425829,398,386
1447511893,571,568
1447518944,320,318
1447687867,312,295
1447775063,300,331
1447880741,815,805
1448038804,427,334
1448126483,239,244
1448358264,492,425
1448719178,444,493
1448846001,544,572
1448899378,278,272
1449145871,410,363
1449178144,238,338
1449261563,296,257
1449331561,308,282
1449581308,620,617
1449723969,686,683
1449791429,309,354
1449876313,430,374
1449926843,593,618
1450147960,422,435
1450224990,320,321
1450311243,358,328
1450368607,650,623
1450536492,607,691
1450560129,360,328
1450724886,431,356
1450805626,289,319
1450886287,347,317
1451159598,491,457
1451339856,344,330
1451347540,518,609
1451515195,366,301
1451583762,294,305
1451710227,325,313
1451948544,344,357
1452108261,382,410
1452125266,336,341
1452283636,394,352
1452453983,335,347
1452480368,538,569
1452908088,756,771
1453158395,870,742
1453245256,360,480
1453320520,619,562
1453397627,483,382
1453436078,699,663
1453515470,520,400
1453575102,389,372
1453659163,431,555
1453741855,398,604
1453827365,614,435
1453855544,560,520
1453937946,491,575
1453995688,564,478
1454070215,497,469
1454134241,560,418
1454192501,509,502
1454265819,386,538
1454351216,444,381
1454430472,483,547
1454513210,352,419
1454572255,574,414
1454632471,450,399
1454714168,486,493
1454720535,372,363
1454856202,441,336
1454936317,462,491
1454975439,487,493
1455062627,548,376
1455147875,441,589
1455232217,434,383
1455317215,396,439
1455662721,729,756
1455728635,443,381
1455809832,470,455
1455843814,476,459
1455905195,589,453
1456163056,575,530
1456247557,433,461
1456334615,457,477
1456421462,504,610
1456506987,452,443
1456588086,326,349
1456743603,454,426
1456796994,396,394
1456878535,390,448
1456943222,382,423
1457105621,602,517
1457445773,464,483
1457474174,430,400
1457552766,363,340
1457632614,499,425
1457712117,515,603
1457795472,469,598
1457809255,337,401
1457972458,506,427
1458055218,689,698
1458138032,440,428
1458145475,389,432
1458230960,307,273
1458235145,426,416
1458321302,298,290
1458394630,373,384
1458652913,476,496
1458736876,547,451
1458763077,515,504
1458847807,413,415
1458922062,495,479
1459056125,874,698
1459196445,588,613
1459283392,649,467
1459363321,587,555
1459441523,545,637
1459525261,829,533
1459535684,479,654
1459671842,519,476
1459826008,833,871
1459851017,601,821
1459952687,757,731
1460110678,708,508
1460132013,426,498
1460205693,390,395
1460379236,554,479
1460398381,464,473
1460476852,359,343
1460563204,494,474
1460648064,500,448
1460735024,422,459
1460799387,434,418
1460910131,488,507
1460993175,363,311
1461079399,488,485
1461166467,899,983
1461252353,342,327
1461337423,598,421
1461413018,553,817
1461586527,667,679
1461666168,691,720
1461696901,699,883
1461777054,699,720
1461863437,648,472
1461943787,456,382
1462019724,611,657
1462068706,339,358
1462223086,490,464
1462298854,595,603
1462458178,800,717
1462545143,426,472
1462575303,433,445
1462716050,504,413
1462800432,250,544
1462871472,619,320
1462953060,473,516
1463039474,447,518
1463087612,570,382
1463137766,430,334
1463196953,271,346
1463425155,567,487
1463512073,526,465
1463595897,526,451
1463681146,340,417
1463757177,527,483
1463782526,433,417
1463857266,326,269
1463890874,520,544
1464042968,647,731
1464119196,556,397
1464191247,449,385
1464275132,745,692
1464360672,761,765
1464441486,575,458
1464613691,477,461
1464696613,377,375
1464777855,434,468
1464811398,502,401
1464889998,290,308
1464950951,603,628
1464987065,578,633
1465136287,413,332
1465220332,366,420
1465299553,444,346
1465314270,368,429
1465394272,539,558
1465470413,638,643
1465591200,458,431
1465652058,264,412
1465737950,462,356
1465820056,355,382
1465899900,403,325
1465958212,372,419
1466041282,388,343
1466104987,424,395
1466186887,415,372
1466252239,539,650
1466423771,685,867
1466462406,589,431
1466533677,334,333
1466620345,767,661
1466694396,795,717
1466776330,388,346
1466856447,382,506
1467028089,516,434
1467115112,399,400
1467199469,482,403
1467240114,417,774
1467319839,721,291
1467389331,343,369
1467644353,451,469
1467729755,665,682
1467816281,659,571
1467901351,350,288
1467986324,333,353
1468009652,387,342
1468075330,245,244
1468157310,304,358
1468240883,352,524
1468266713,548,356
1468336421,325,339
1468426842,426,344
1468513747,326,389
1468596144,690,660
1468677819,840,748
1468699290,407,411
1468870363,445,410
1468955335,528,486
1469040353,664,639
1469122580,648,668
1469200641,353,366
1469212675,322,302
1469374824,415,364
1469456297,354,414
1469534539,399,545
1469554743,532,363
1469640731,258,260
1469708565,364,369
1469880481,486,508
1469893476,277,350
1470067253,440,379
1470148335,440,522
1470228470,377,462
1470314635,639,470
1470350077,350,427
1470423308,514,374
1470505930,639,645
1470584527,415,357
1470670524,650,687
1470753800,452,499
1470833620,370,724
1470917753,771,431
1471004209,526,479
1471085358,410,412
1471109059,354,397
1471272851,466,382
1471300940,448,518
1471375195,419,326
1471454732,347,361
1471535786,382,350
1471618303,408,357
1471694610,444,447
1471781134,443,446
1471854461,477,448
1471896969,469,465
1471983908,670,608
1472035601,568,560
1472071613,401,493
1472137249,390,320
1472223699,331,351
1472293135,668,672
1472322180,621,599
1472388737,359,329
1472461107,382,333
1472504013,416,402
1472574404,372,303
1472638446,389,403
1472678409,450,409
1472765339,458,439
1472832459,434,400
1473091054,764,787
1473161463,637,681
1473248603,655,569
1473333856,418,394
1473350502,314,395
1473434137,305,250
1473520026,315,303
1473581015,390,379
1473615147,355,362
1473696887,335,329
1473783099,621,587
1473869084,488,419
1473952128,708,792
1474038527,538,345
1474071273,625,620
1474143260,535,549
1474217140,343,281
1474303891,426,412
1474382316,415,377
1474469544,394,505
1474556188,617,396
1474642098,557,682
1474673085,466,473
1474928644,555,453
1475014825,452,429
1475099981,476,372
1475184512,450,403
1475261764,467,359
1475328570,313,391
1475497581,505,612
1475532516,550,489
1475607119,573,428
1475682820,542,421
1475765239,834,731
1475848618,710,764
1475934534,503,395
1476048680,512,668
1476114414,493,410
1476198828,393,392
1476272912,749,618
1476358441,597,656
1476403914,453,552
1476478536,535,483
1476516477,408,388
1476629106,466,478
1476711209,421,474
1476786350,550,420
1476828129,499,579
1476913654,501,486
1476981953,550,519
1477063188,784,725
1477082852,693,682
1477226897,350,332
1477313487,344,374
1477387597,383,346
1477422226,473,567
1477509004,686,424
1477587593,438,371
1477674681,527,392
1477723140,449,385
1477800483,367,282
1477855293,317,390
1477941340,785,604
1478014703,669,827
1478095755,421,522
1478181691,690,451
1478267224,692,382
1478298465,564,406
1478358544,353,327
1478531248,384,500
1478617803,390,542
1478699272,661,478
