DateTime,AddedIPs,RemovedIPs
1473840441,1,1
1473844044,1,0
1473851236,1,0
1473883624,0,2
1473887251,0,1
1473894467,1,0
1473898073,1,0
1473916030,1,0
1473926803,0,1
1473934034,1,0
1473980843,0,1
1473984539,1,0
1473995240,0,1
1473998878,1,1
1474013207,0,1
1474016835,1,0
1474020457,0,1
1474024042,1,0
1474027710,1,0
1474034864,0,1
1474042044,1,0
1474045632,0,1
1474049248,0,1
1474052856,1,1
1474056433,1,0
1474063665,0,1
1474067249,0,2
1474074453,0,1
1474078066,1,0
1474085249,1,0
1474088861,1,0
1474092480,2,0
1474096023,1,0
1474099625,1,0
1474103275,1,0
1474117638,0,1
1474121250,0,1
1474124846,0,1
1474128413,1,0
1474132025,1,1
1474135652,0,1
1474146451,2,0
1474153691,1,0
1474160861,0,3
1474164509,1,0
1474168020,0,3
1474171715,1,0
1474175258,0,1
1474186031,1,0
1474193251,1,1
1474196846,1,0
1474218445,0,1
1474222055,0,2
1474229302,3,0
1474258073,0,1
1474261654,1,0
1474265240,0,1
1474268844,1,0
1474272431,0,1
1474276030,1,1
1474279672,1,0
1474283228,0,1
1474288267,1,0
1474366256,0,1
1474373749,1,0
1474427268,0,1
1474435179,1,0
1474475621,0,1
1474477648,0,1
1474489095,1,0
1474493344,1,0
1474506416,0,4
1474510294,1,1
1474521840,1,0
1474543093,0,1
1474547549,1,0
1474575435,3,0
1474665048,0,1
1474668960,0,1
1474672673,2,0
1474787531,0,1
1474791167,0,1
1474794520,1,0
1474798296,0,1
1474801873,1,0
1474809004,0,1
1474812807,2,0
1474855970,0,1
1474859518,0,2
1475086019,0,1
1475089618,1,1
1475096822,1,0
1475104033,0,1
1475111213,0,1
1475126263,1,0
1475129539,1,0
1475133561,2,0
1475140546,2,0
1475147223,0,1
1475162230,0,1
1475166006,1,0
1475195336,0,2
1475197891,0,1
1475231532,0,1
1475235142,1,0
1475298578,0,1
1475302408,2,1
1475310755,3,0
1475352858,0,1
1475367390,0,2
1475370893,0,2
1475374274,4,1
1475385424,1,0
1475399452,0,3
1475403429,3,0
1475417826,1,0
1475431716,0,1
1475435327,0,1
1475442643,0,2
1475446104,1,1
1475449940,2,0
1475453914,2,0
1475464112,0,3
1475489642,0,3
1475496599,2,0
1475500056,1,0
1475543339,0,1
1475554110,1,0
1475577139,3,0
1475580737,1,0
1475590062,0,1
1475607999,0,1
1475615206,1,0
1475636810,0,1
1475644019,1,2
1475647621,1,0
1475651210,1,1
1475654816,0,1
1475658417,1,0
1475669210,0,1
1475672819,1,0
1475680143,0,1
1475683606,2,0
1475698009,0,1
1475705218,0,1
1475712407,1,0
1475719606,0,1
1475723206,0,1
1475752011,0,1
1475762812,1,0
1475791612,0,1
1475795222,1,0
1475809615,0,1
1475816808,1,0
1475845613,0,1
1475852805,1,1
1475856415,1,0
1475946419,0,1
1475950018,1,0
1475953618,0,1
1475957211,1,0
1475960827,1,0
1475964424,1,1
1475971616,0,2
1475975209,1,0
1475982399,0,1
1475986008,1,0
1475989606,1,0
1475996808,2,0
1476000403,0,2
1476004008,0,1
1476007620,1,0
1476014812,1,1
1476029212,1,0
1476036407,1,0
1476040005,0,1
1476043588,0,2
1476050811,1,1
1476054410,1,0
1476061614,0,1
1476065216,1,1
1476072404,0,1
1476076016,1,0
1476094014,0,1
1476097612,0,1
1476101213,1,0
1476108422,1,0
1476151599,0,1
1476176819,1,0
1476194819,0,1
1476205620,0,1
1476227210,2,0
1476245220,1,0
1476252410,1,1
1476256016,1,0
1476266815,1,0
1476281210,0,1
1476284836,1,1
1476288421,1,0
1476295611,0,2
1476302824,2,0
1476313620,0,1
1476320806,0,1
1476328004,1,1
1476331622,0,2
1476335213,3,0
1476346016,1,0
1476360416,0,1
1476364034,1,0
1476367611,0,1
1476374820,0,1
1476378420,0,1
1476382024,2,0
1476385627,1,0
1476407224,0,1
1476414409,0,2
1476443221,0,1
1476461227,1,0
1476558407,0,1
1476562015,0,1
1476565609,2,0
1476594405,0,1
1476598005,1,1
1476601621,1,0
1476616008,0,1
1476626807,1,0
1476651998,0,1
1476655620,1,0
1476659191,0,1
1476666425,1,0
1476673622,0,1
1476695211,0,1
1476698833,1,0
1476702426,0,1
1476706026,1,0
1476720427,0,1
1476724044,1,0
1476727626,0,1
1476759994,0,1
1476767221,3,0
1476774417,1,0
1476781598,2,2
1476785213,1,0
1476788817,0,1
1476803218,1,0
1476817628,0,1
1476821212,1,0
1476828421,1,0
1476842820,0,1
1476846434,1,0
1476857214,0,1
1476860819,1,0
1476864429,0,1
1476871624,0,1
1476878816,1,0
1476882434,1,2
1476886041,1,0
1476893225,1,0
1476896827,0,1
1476900429,1,0
1476918413,0,1
1476922010,1,0
1476932824,0,2
1476936415,2,1
1476940008,2,0
1476947230,1,0
1476950833,1,2
1476958018,2,1
1476961637,1,0
1476994024,0,1
1476997626,0,1
1477001222,1,0
1477015625,0,1
1477022821,1,1
1477026423,1,1
1477030007,0,2
1477033627,2,0
1477037226,0,2
1477040820,1,0
1477048023,2,0
1477051620,1,0
1477055229,1,1
1477062448,1,0
1477066038,0,1
1477069645,0,3
1477073220,0,4
1477076827,1,1
1477080418,4,0
1477087623,3,0
1477091227,0,1
1477094826,0,1
1477102020,0,2
1477123628,0,2
1477130824,1,0
1477138022,1,0
1477145217,0,1
1477148823,0,1
1477152424,1,1
1477156213,1,0
1477159946,1,0
1477264011,0,1
1477267627,1,0
1477310812,0,1
1477314408,1,0
1477354020,0,1
1477357616,1,0
1477361224,0,2
1477372010,1,1
1477375618,1,1
1477379213,1,0
1477386415,0,1
1477390020,0,1
1477393623,2,0
1477400819,2,0
1477408013,1,0
1477411621,1,0
1477418821,0,1
1477433215,0,1
1477436805,0,1
1477440421,1,0
1477444023,0,1
1477447615,1,2
1477451214,0,1
1477480011,0,1
1477490966,1,0
1477526825,0,1
1477530881,1,0
1477562819,0,1
1477566424,0,1
1477570030,1,0
1477573614,1,0
1477602422,0,1
1477606022,1,1
1477624018,1,0
1477660004,3,0
1477678013,1,0
1477681600,0,1
1477688815,0,1
1477692409,1,1
1477706824,0,1
1477710430,1,1
1477721224,1,0
1477728433,1,0
1477739232,0,1
1477742827,0,1
1477753618,1,0
1477760825,0,2
1477764432,1,0
1477768030,1,1
1477775228,1,1
1477778822,0,1
1477782430,0,1
1477789624,2,2
1477804013,1,0
1477811225,0,1
1477818414,1,0
1477822010,0,1
1477843615,0,1
1477865215,1,0
1477886821,1,0
1477901217,0,1
1477904850,1,1
1477912004,1,0
1477930028,0,1
1477933634,1,0
1477948011,0,1
1477951615,2,1
1477955214,1,0
1477958845,1,0
1477966081,2,0
1477969813,1,0
1477984413,0,4
1477987812,1,0
1477991666,1,0
1477995071,2,0
1478009583,0,1
1478020277,0,1
1478028012,1,0
1478042017,1,0
1478056425,0,1
1478067724,0,1
1478071424,0,1
1478075106,1,0
1478089053,1,0
1478103163,0,2
1478106757,2,0
1478110096,0,1
1478113702,0,1
1478124423,0,2
1478128015,0,1
1478131622,0,1
1478135207,2,0
1478138806,1,0
1478163999,0,1
1478185612,1,0
1478200150,0,1
1478210807,1,0
1478221610,3,1
1478225207,1,1
1478228816,1,0
1478236010,0,1
1478239617,1,1
1478246820,1,0
1478279223,0,1
1478290030,1,3
1478293636,1,0
1478297221,1,0
1478304423,1,0
1478318799,0,4
1478326010,3,1
1478329623,1,0
1478333207,1,1
1478340418,0,2
1478344008,1,1
1478347625,0,1
1478351208,1,0
1478354813,1,0
1478358398,1,0
1478362007,1,0
1478369210,0,1
1478372815,0,1
1478376417,0,2
1478380002,2,0
1478383615,0,1
1478387207,1,0
1478394406,1,0
1478401618,0,3
1478430420,0,1
1478434015,1,0
1478506002,0,1
1478516807,1,0
1478538426,0,1
1478542010,1,0
1478657211,0,1
1478660840,0,1
1478664436,2,0
1478668025,0,1
1478678827,0,1
1478689628,1,0
1478696836,1,0
1478714826,0,1
1478718419,0,1
1478722016,1,0
1478736429,0,1
1478743594,0,1
1478848048,3,0
1478909226,0,1
1478912831,1,1
1478930816,1,0
1478941638,0,1
1478945220,1,0
1478952436,0,1
1478963234,0,1
1478966837,4,0
1478974038,1,0
1478981241,0,1
1478992022,0,1
1478995623,2,1
1478999225,1,0
1479010025,0,1
1479038839,1,0
1479046047,0,1
1479053228,0,1
1479060433,1,0
1479067635,0,1
1479071222,1,1
1479078423,1,0
1479082025,0,1
1479085614,0,1
1479092826,0,1
1479100014,1,1
1479110823,1,0
1479150425,0,1
1479154055,1,0
1479204433,2,0
1479208036,1,0
1479211629,0,1
1479215233,1,0
1479226031,0,1
1479240628,1,0
1479262017,0,1
1479265613,1,0
1479287276,0,1
1479290856,1,0
1479319617,0,1
1479323211,1,0
1479337614,0,1
1479341228,1,0
1479362814,0,1
1479366408,0,1
1479373611,0,1
1479377218,1,0
1479384418,1,0
1479388019,0,1
1479398809,2,0
1479413234,0,1
1479420404,1,0
1479431259,0,1
1479435034,0,1
1479438627,0,1
